1,1720784558877,-0.63061357,8.143685,0.10566091
10,1720784558878,-0.94689995,-1.6395999,0.75329995
4,1720784558877,-0.12873548,0.56646407,0.12767084
2,1720784558877,-40.8125,-14.6875,7.0
1,1720784559716,1.142446,9.420236,0.048745945
10,1720784559718,-0.04,-0.331,-0.0013
4,1720784559716,-0.044662975,0.3140022,-0.12259193
2,1720784559716,-39.5625,-14.1875,3.3125
1,1720784559756,1.1344398,9.866649,-0.15928145
10,1720784559758,-0.0323,0.118,-0.20359999
4,1720784559756,-0.075939275,0.36170202,-0.07318166
2,1720784559756,-39.5625,-13.8125,3.0625
1,1720784559796,0.8157045,9.168969,-0.04153461
10,1720784559798,-0.3105,-0.5823,-0.0953
4,1720784559796,0.0070511303,0.32274628,-0.017872171
2,1720784559796,-39.4375,-13.9375,2.875
1,1720784559836,1.336089,9.28911,-0.3254582
10,1720784559838,0.203,-0.46519998,-0.3518
4,1720784559837,0.10543534,0.2598097,-0.002024582
2,1720784559836,-39.4375,-13.875,2.625
1,1720784559876,0.9059276,9.566225,-0.53733546
10,1720784559878,-0.2188,-0.1917,-0.49679998
4,1720784559877,0.11159635,0.26558676,0.016458455
2,1720784559876,-39.5625,-13.8125,2.3125
1,1720784559916,0.79276806,10.966459,-0.83782697
10,1720784559921,-0.2862,1.2164999,-0.7011
4,1720784559921,0.09358455,0.29185396,-0.030560715
2,1720784559916,-39.0625,-14.0,2.375
1,1720784559956,0.62988573,11.371414,-1.0847458
10,1720784559959,-0.4076,1.6149,-0.8856
4,1720784559956,0.09370673,0.31501448,-0.062133722
2,1720784559956,-39.125,-14.125,2.0
1,1720784559997,1.4231039,11.84831,-0.037723042
10,1720784559998,0.433,2.0925999,0.2549
4,1720784559998,0.31943017,0.2300344,-0.20399408
2,1720784559997,-39.0,-14.375,2.0625
1,1720784560036,-0.6381505,13.378167,1.2571474
10,1720784560038,-1.4817,3.6042,1.6204
4,1720784560037,0.08478809,0.45687485,-0.27106708
2,1720784560036,-38.75,-14.75,1.875
1,1720784560076,0.24394043,10.749726,0.8513398
10,1720784560078,-0.5104,0.9698,1.2718999
4,1720784560077,0.33662164,0.55084336,0.009634217
2,1720784560076,-38.4375,-14.75,1.6875
1,1720784560116,0.71927565,7.255456,1.4308324
10,1720784560118,-0.0093,-2.5204,1.9113
4,1720784560116,0.12372639,0.88442814,0.021118484
2,1720784560116,-37.875,-14.5,0.875
1,1720784560156,-1.225477,7.1950355,1.1223634
10,1720784560158,-1.8874999,-2.5865998,1.531
4,1720784560157,-0.059166662,0.921656,0.14596188
2,1720784560157,-37.75,-14.5,0.25
1,1720784560196,-0.36332488,8.665056,0.8592024
10,1720784560198,-0.96999997,-1.1349,1.0777999
4,1720784560196,-0.1757372,0.6878517,0.27186993
2,1720784560197,-37.375,-14.375,-0.25
1,1720784560237,1.3798071,10.836636,1.2373905
10,1720784560239,0.7517,1.0396,1.2547
4,1720784560237,-0.26591837,0.76888734,0.14922565
2,1720784560237,-37.375,-14.25,-0.75
1,1720784560276,0.9473569,10.109507,0.7170251
10,1720784560278,0.30879998,0.31559998,0.5256
4,1720784560277,-0.23383921,0.82018256,0.098576196
2,1720784560278,-37.25,-14.375,-1.125
1,1720784560316,0.4092361,8.213826,0.29237992
10,1720784560303,-0.0402,-0.70229995,-0.0368
4,1720784560303,-0.19537215,0.69617695,0.08155923
2,1720784560316,-36.6875,-14.25,-1.9375
1,1720784560356,0.42557412,8.384446,0.45319366
10,1720784560358,-0.1857,-1.4015,-0.043199997
4,1720784560356,-0.032742377,0.37493163,0.15767305
2,1720784560356,-36.8125,-14.0,-2.5625
1,1720784560397,0.72137296,9.195468,0.28448862
