1,1720784840822,-0.56987745,2.893795,19.017612
10,1720784840822,-3.5986,1.4064,9.7993
4,1720784840822,2.6351678,-2.5289297,-0.74803066
2,1720784840821,8.0625,-20.625,-34.875
1,1720784844016,8.251913,16.026087,-0.62224346
10,1720784844019,3.9666998,7.1896,-0.8458
4,1720784844016,-0.94308865,-0.5337915,-1.2983329
2,1720784844016,-1.8125,-30.0625,-34.3125
1,1720784844056,4.769901,2.555619,3.9385767
10,1720784844059,0.9734,-6.4769998,3.2382998
4,1720784844056,-2.7829275,-0.33255503,-1.1623719
2,1720784844056,-1.9375,-27.625,-36.3125
1,1720784844096,7.7720575,-20.093807,10.185949
10,1720784844098,4.1236997,-29.0175,8.401299
4,1720784844097,-2.8944016,-1.2408767,-0.10531317
2,1720784844096,-3.25,-23.5,-37.6875
1,1720784844136,4.5167575,-21.626059,20.147715
10,1720784844138,0.2126,-29.8879,17.0541
4,1720784844136,1.5911993,0.27014205,0.5180137
2,1720784844136,-4.0,-23.125,-36.625
1,1720784844176,5.053279,-4.483813,4.7628717
10,1720784844178,0.20549999,-12.514899,1.8826
4,1720784844177,2.283292,0.14322172,1.7627301
2,1720784844176,-5.0,-26.25,-33.375
1,1720784844216,9.718286,10.640015,4.8466015
10,1720784844219,3.8065,3.5382998,1.522
4,1720784844217,1.5946724,0.17926277,1.2750329
2,1720784844216,-6.25,-27.3125,-31.4375
1,1720784844256,10.044892,19.634043,0.6542587
10,1720784844259,3.2845,17.1632,-6.0301
4,1720784844256,0.73914695,-0.40729004,-0.73223543
2,1720784844256,-5.5625,-28.0,-30.8125
1,1720784844296,8.209813,14.234889,-0.93248415
10,1720784844299,1.4013,11.3838,-7.3926997
4,1720784844296,-1.3729284,-0.6347937,-1.6980658
2,1720784844296,-4.125,-27.75,-32.6875
1,1720784844336,4.839898,-2.6991177,4.7745748
10,1720784844339,-1.9164,-5.6029997,-1.7215999
4,1720784844337,-2.545301,-0.36777577,-1.6090714
2,1720784844336,-3.3125,-25.4375,-35.625
1,1720784844376,8.702464,-25.93699,15.860179
10,1720784844379,1.8233,-28.397799,9.304299
4,1720784844376,-1.7971306,-1.1589335,0.30131364
2,1720784844376,-5.4375,-22.8125,-36.6875
1,1720784844416,6.347364,-16.056225,15.015332
10,1720784844418,-0.67789996,-17.4147,8.2879
4,1720784844416,2.528092,0.81220645,1.4212216
2,1720784844416,-6.625,-24.3125,-34.3125
1,1720784844456,8.990945,2.443666,5.5275126
10,1720784844460,2.0837998,1.1517,-1.3277999
4,1720784844457,2.3647118,0.4757942,1.3834876
2,1720784844457,-8.375,-27.25,-30.8125
1,1720784844496,10.506859,17.063782,1.6948745
10,1720784844498,3.7761998,15.852099,-5.3571
4,1720784844496,1.5637976,0.93174404,0.34355062
2,1720784844496,-8.1875,-28.25,-29.5
1,1720784844538,8.06732,19.695383,-2.8872159
10,1720784844539,1.5417,18.009499,-10.005799
4,1720784844538,-0.00853466,-0.25768042,-1.478957
2,1720784844538,-6.1875,-29.125,-29.8125
1,1720784844576,5.5821195,8.258732,0.2895739
10,1720784844578,-0.99509996,5.9523,-6.6292996
4,1720784844576,-2.777482,-0.36514032,-1.636124
2,1720784844577,-4.375,-28.0625,-33.0
1,1720784844616,4.3288794,-12.945679,7.52693
10,1720784844619,-2.2108,-14.8034,0.4432
4,1720784844616,-2.8709445,-1.0088352,-1.001819
2,1720784844617,-3.375,-25.375,-36.25
1,1720784844656,6.7484403,-25.937105,19.658798
10,1720784844658,-0.040599998,-26.8321,12.613
4,1720784844657,0.043703046,-0.3332357,0.48830822
2,1720784844656,-5.0625,-24.5625,-36.4375
1,1720784844696,4.6716623,-10.164152,8.643346
10,1720784844699,-2.0419,-10.4963,1.4768
4,1720784844697,2.6404736,0.34245107,1.8943979
2,1720784844696,-6.5625,-27.5,-33.0
1,1720784844737,10.412689,7.6900897,5.288054
10,1720784844738,3.85,7.5895,-2.0077999
4,1720784844737,1.9820133,0.53729963,1.8511834
2,1720784844736,-8.3125,-28.875,-30.5625
1,1720784844776,11.743205,20.768808,-0.9611379
10,1720784844780,5.3342,20.385199,-8.3684
4,1720784844776,1.2227602,0.29352948,-0.19626227
2,1720784844776,-7.5625,-29.5,-29.8125
1,1720784844816,8.406693,16.6508,-2.656836
10,1720784844820,1.8483,15.3199,-9.8289995
4,1720784844816,-1.2324294,-0.48052403,-1.745242
2,1720784844816,-5.4375,-29.0625,-31.625
1,1720784844857,5.029327,0.4957051,2.4143991
10,1720784844859,-1.5791,-0.85539997,-4.7165
4,1720784844857,-3.3583102,-0.11568042,-1.2539667
2,1720784844857,-4.0,-26.0,-35.375
1,1720784844897,7.3762193,-22.618435,14.020397
10,1720784844899,0.6658,-23.298399,6.8756
4,1720784844897,-1.9901291,-1.012832,-0.36697292
2,1720784844897,-4.9375,-22.875,-37.5
1,1720784844937,4.2678847,-19.398924,16.527338
10,1720784844939,-2.5734,-19.3336,9.4769
4,1720784844937,1.6435242,0.42694244,1.1419165
2,1720784844936,-6.0625,-23.625,-35.75
1,1720784844977,6.773254,-1.3438559,6.4716806
10,1720784844979,0.1396,-1.1676999,-0.76409996
4,1720784844977,2.4803922,0.15156439,1.7529215
2,1720784844977,-7.75,-26.3125,-32.1875
1,1720784845018,11.311894,17.272451,0.32167536
10,1720784845019,4.7437,17.1087,-6.9711
4,1720784845019,1.8127339,0.1783901,0.28572786
2,1720784845018,-8.375,-27.8125,-29.75
1,1720784845056,8.443354,19.902483,-4.46962
10,1720784845058,1.8571999,19.2801,-11.7102995
4,1720784845057,-0.34897858,-0.45446628,-1.3673607
2,1720784845056,-6.9375,-27.9375,-30.125
1,1720784845098,6.4717474,5.050147,1.9470893
10,1720784845099,-0.1832,4.4814997,-5.2479
4,1720784845098,-3.6946352,0.012252212,-0.94160515
2,1720784845098,-5.5625,-25.1875,-34.375
1,1720784845136,7.5200152,-18.756493,13.199205
10,1720784845139,0.858,-18.4746,5.9912
4,1720784845138,-2.5203252,-0.85871947,-0.76544905
2,1720784845138,-5.3125,-21.5,-37.5625
1,1720784845177,4.817287,-23.339262,18.234623
10,1720784845180,-2.033,-22.798199,11.2311
4,1720784845177,1.2363389,0.30045843,0.54703856
2,1720784845177,-6.125,-21.875,-36.125
1,1720784845216,6.4349627,-5.5296288,7.9384165
10,1720784845219,-0.2868,-5.2111,0.779
4,1720784845216,2.6346443,0.48933795,1.8109536
2,1720784845218,-7.4375,-24.875,-32.75
1,1720784845256,11.523944,12.964286,3.699511
10,1720784845259,4.9593997,12.942599,-3.6079998
4,1720784845256,2.3907695,0.61845744,0.62550855
2,1720784845258,-7.9375,-27.0625,-29.8125
1,1720784845296,9.514625,20.637894,-3.380833
10,1720784845299,3.0981998,20.0178,-10.7753
4,1720784845298,0.95013976,0.059498273,-1.4688168
2,1720784845296,-6.5,-28.5,-29.1875
1,1720784845336,4.257858,11.051023,-2.7224562
10,1720784845340,-2.1309,9.9037,-10.080299
4,1720784845336,-2.2638142,-0.3746524,-1.5810065
2,1720784845336,-4.5625,-28.0625,-32.125
1,1720784845376,4.2832556,-9.20219,6.1181145
10,1720784845380,-2.1452,-9.856999,-1.2724999
4,1720784845376,-3.4788425,-0.456997,-0.6056118
2,1720784845377,-3.9375,-25.0625,-36.375
1,1720784845416,8.257631,-25.618437,18.440573
10,1720784845420,1.5742999,-25.5775,11.2406
4,1720784845417,-0.26834437,-0.6971194,-0.0050614546
2,1720784845416,-5.8125,-23.625,-36.9375
1,1720784845457,5.18632,-10.79783,10.507912
10,1720784845460,-1.5891999,-10.832399,3.4053998
4,1720784845457,2.4356942,0.43889794,1.46009
2,1720784845456,-7.3125,-26.0625,-34.25
1,1720784845496,10.204778,6.1049075,6.340746
10,1720784845500,3.5503,5.8241997,-0.8684
4,1720784845497,1.8249512,0.613012,1.3774836
2,1720784845497,-8.625,-27.9375,-31.5
1,1720784845536,10.373463,17.995146,0.6384474
10,1720784845538,3.8802998,17.4443,-6.7085
4,1720784845536,1.6688838,0.37466982,-0.4783075
2,1720784845536,-8.0625,-28.9375,-30.0625
1,1720784845576,4.052953,15.298221,-6.175441
10,1720784845579,-2.3586,14.1137,-13.4876995
4,1720784845577,-0.8221722,-0.38522908,-1.5789121
2,1720784845576,-6.25,-29.5,-30.6875
1,1720784845616,3.4736133,-1.6902394,3.011264
10,1720784845619,-3.0212,-2.6973999,-4.2861
4,1720784845616,-3.4382288,-0.48445103,-0.36920694
2,1720784845616,-5.75,-26.75,-34.5625
1,1720784845657,10.192405,-23.528807,16.543503
10,1720784845659,3.4556,-23.6164,9.4051
4,1720784845657,-1.630347,-1.1854451,-0.025621433
2,1720784845657,-6.8125,-24.125,-36.1875
1,1720784845696,5.044535,-15.601126,15.230455
10,1720784845699,-1.9128,-15.527599,8.295199
4,1720784845697,2.339614,0.15221016,1.1424925
2,1720784845696,-7.9375,-25.6875,-33.8125
1,1720784845737,9.890533,3.1176338,5.071312
10,1720784845739,2.9922,2.9394,-1.9229
4,1720784845737,2.0236394,0.43837434,2.0104098
2,1720784845737,-9.375,-27.8125,-30.75
1,1720784845777,12.853769,16.774246,3.1201046
10,1720784845779,6.1133,16.556799,-4.018
4,1720784845777,1.2255179,0.7668104,0.27234116
2,1720784845777,-8.75,-28.3125,-29.3125
1,1720784845818,9.3648815,18.82619,-2.5414066
10,1720784845821,2.7863,18.1847,-9.7845
4,1720784845818,0.19273672,-0.15341444,-1.7148384
2,1720784845817,-6.625,-28.4375,-30.25
1,1720784845857,5.377827,5.06683,0.96868443
10,1720784845858,-1.2197,4.1457,-6.249
4,1720784845857,-2.9295177,-0.11843804,-1.566625
2,1720784845857,-4.6875,-26.6875,-33.6875
1,1720784845897,7.0838013,-18.597507,9.084271
10,1720784845899,0.4858,-18.9616,1.8138
4,1720784845897,-2.641643,-0.81981605,-0.8384213
2,1720784845897,-4.1875,-23.75,-36.5625
1,1720784845936,5.249804,-20.448666,19.820341
10,1720784845938,-1.5009999,-20.423,12.6932
4,1720784845936,0.9433679,0.4373446,0.5760808
2,1720784845936,-5.1875,-23.5625,-36.3125
1,1720784845977,7.547587,-2.5762374,5.5856442
10,1720784845979,0.9302,-2.7596998,-1.6607
4,1720784845977,2.0700302,0.48082075,1.3307786
2,1720784845977,-6.75,-26.3125,-33.25
1,1720784846017,9.10717,10.956174,5.7141457
10,1720784846018,2.646,10.5646,-1.6738
4,1720784846017,1.5720006,0.858894,0.3190462
2,1720784846017,-6.5625,-27.75,-31.3125
1,1720784846057,6.8297286,18.50101,-0.3326791
10,1720784846059,0.6224,17.6015,-7.8676
4,1720784846057,0.5105437,0.41924554,-0.9599136
2,1720784846057,-4.9375,-28.6875,-31.25
1,1720784846097,5.5441,11.402663,-0.049885586
10,1720784846099,-0.59319997,10.249,-7.6122
4,1720784846097,-1.6322668,-0.5340882,-1.4313619
2,1720784846097,-3.5625,-27.9375,-33.8125
1,1720784846136,3.3165727,-8.12638,6.5656385
10,1720784846139,-2.9573,-9.0886,-0.93359995
4,1720784846136,-1.8361737,-1.4404203,-1.0102315
2,1720784846136,-3.25,-26.3125,-36.625
1,1720784846176,8.629938,-21.087467,14.8506775
10,1720784846178,1.9131,-21.691,7.7093997
4,1720784846177,-0.7546804,-0.15632914,0.9735621
2,1720784846176,-5.5625,-25.625,-37.25
